club_nom,pays,url,latitude,longitude
AR Canidelense,Portugal,https://www.google.com/maps/search/?api=1&query=%22AR+Canidelense%22+t%C3%A9nis+de+mesa+Portugal,,
AR NOVELENSE,Portugal,https://www.google.com/maps/search/?api=1&query=%22AR+NOVELENSE%22+t%C3%A9nis+de+mesa+Portugal,,
ARC SOBRÃO,Portugal,https://www.google.com/maps/search/?api=1&query=%22ARC+SOBR%C3%83O%22+t%C3%A9nis+de+mesa+Portugal,41.273037,-8.396301
ATM POUSADA,Portugal,https://www.google.com/maps/search/?api=1&query=%22ATM+POUSADA%22+t%C3%A9nis+de+mesa+Portugal,40.871339,-8.647808
AV DE  LAMEGO - TM,Portugal,https://www.google.com/maps/search/?api=1&query=%22AV+DE++LAMEGO+-+TM%22+t%C3%A9nis+de+mesa+Portugal,40.214767,-8.415255
BOA HORA FC,Portugal,https://www.google.com/maps/search/?api=1&query=%22BOA+HORA+FC%22+t%C3%A9nis+de+mesa+Portugal,38.704241,-9.189615
CA DESP.BARBEITA,Portugal,https://www.google.com/maps/search/?api=1&query=%22CA+DESP.BARBEITA%22+t%C3%A9nis+de+mesa+Portugal,38.665161,-9.163340
CA MADALENA,Portugal,https://www.google.com/maps/search/?api=1&query=%22CA+MADALENA%22+t%C3%A9nis+de+mesa+Portugal,38.710800,-9.139437
CAD. OS VIANENSES,Portugal,https://www.google.com/maps/search/?api=1&query=%22CAD.+OS+VIANENSES%22+t%C3%A9nis+de+mesa+Portugal,,
CC DE CURRELOS,Portugal,https://www.google.com/maps/search/?api=1&query=%22CC+DE+CURRELOS%22+t%C3%A9nis+de+mesa+Portugal,40.424361,-8.016485
CC S.JOAO DA MADEIRA,Portugal,https://www.google.com/maps/search/?api=1&query=%22CC+S.JOAO+DA+MADEIRA%22+t%C3%A9nis+de+mesa+Portugal,40.888916,-8.490984
CCR VALEGA,Portugal,https://www.google.com/maps/search/?api=1&query=%22CCR+VALEGA%22+t%C3%A9nis+de+mesa+Portugal,40.834947,-8.579334
CCR.ARRABAES,Portugal,https://www.google.com/maps/search/?api=1&query=%22CCR.ARRABAES%22+t%C3%A9nis+de+mesa+Portugal,41.284455,-7.810185
CD 1º Maio,Portugal,https://www.google.com/maps/search/?api=1&query=%22CD+1%C2%BA+Maio%22+t%C3%A9nis+de+mesa+Portugal,37.969957,-7.872534
CD PÓVOA,Portugal,https://www.google.com/maps/search/?api=1&query=%22CD+P%C3%93VOA%22+t%C3%A9nis+de+mesa+Portugal,41.570520,-6.314727
CD São Roque,Portugal,https://www.google.com/maps/search/?api=1&query=%22CD+S%C3%A3o+Roque%22+t%C3%A9nis+de+mesa+Portugal,40.877342,-8.471591
CDC NAVAIS,Portugal,https://www.google.com/maps/search/?api=1&query=%22CDC+NAVAIS%22+t%C3%A9nis+de+mesa+Portugal,41.429011,-8.757317
CDE B+S Santa Cruz,Portugal,https://www.google.com/maps/search/?api=1&query=%22CDE+B%2BS+Santa+Cruz%22+t%C3%A9nis+de+mesa+Portugal,41.123533,-8.025121
CDE POVOAÇÃO,Portugal,https://www.google.com/maps/search/?api=1&query=%22CDE+POVOA%C3%87%C3%83O%22+t%C3%A9nis+de+mesa+Portugal,37.746883,-25.245161
CFEA-Club Football Estrela,Portugal,https://www.google.com/maps/search/?api=1&query=%22CFEA-Club+Football+Estrela%22+t%C3%A9nis+de+mesa+Portugal,38.710822,-9.159685
CP ALVITO,Portugal,https://www.google.com/maps/search/?api=1&query=%22CP+ALVITO%22+t%C3%A9nis+de+mesa+Portugal,38.255967,-7.991803
CP SERPA,Portugal,https://www.google.com/maps/search/?api=1&query=%22CP+SERPA%22+t%C3%A9nis+de+mesa+Portugal,37.943652,-7.596690
CR.LEOES PORTO SALVO,Portugal,https://www.google.com/maps/search/?api=1&query=%22CR.LEOES+PORTO+SALVO%22+t%C3%A9nis+de+mesa+Portugal,41.285205,-8.291948
CRC NEVES,Portugal,https://www.google.com/maps/search/?api=1&query=%22CRC+NEVES%22+t%C3%A9nis+de+mesa+Portugal,41.285205,-8.291948
CRD ARRUDENSE,Portugal,https://www.google.com/maps/search/?api=1&query=%22CRD+ARRUDENSE%22+t%C3%A9nis+de+mesa+Portugal,38.981879,-9.076716
CS Marítimo,Portugal,https://www.google.com/maps/search/?api=1&query=%22CS+Mar%C3%ADtimo%22+t%C3%A9nis+de+mesa+Portugal,32.646495,-16.928424
CSC DE ORGENS,Portugal,https://www.google.com/maps/search/?api=1&query=%22CSC+DE+ORGENS%22+t%C3%A9nis+de+mesa+Portugal,40.663838,-7.937954
CTM DE LAGOS,Portugal,https://www.google.com/maps/search/?api=1&query=%22CTM+DE+LAGOS%22+t%C3%A9nis+de+mesa+Portugal,37.218310,-7.444202
CTM DE LOUSADA,Portugal,https://www.google.com/maps/search/?api=1&query=%22CTM+DE+LOUSADA%22+t%C3%A9nis+de+mesa+Portugal,41.285205,-8.291948
CTM DE SETÚBAL,Portugal,https://www.google.com/maps/search/?api=1&query=%22CTM+DE+SET%C3%9ABAL%22+t%C3%A9nis+de+mesa+Portugal,38.524178,-8.893234
CTM MIRANDELA,Portugal,https://www.google.com/maps/search/?api=1&query=%22CTM+MIRANDELA%22+t%C3%A9nis+de+mesa+Portugal,41.489615,-7.177479
CTM OLIVEIRINHA,Portugal,https://www.google.com/maps/search/?api=1&query=%22CTM+OLIVEIRINHA%22+t%C3%A9nis+de+mesa+Portugal,40.601775,-8.605865
CTM Ponta Sol,Portugal,https://www.google.com/maps/search/?api=1&query=%22CTM+Ponta+Sol%22+t%C3%A9nis+de+mesa+Portugal,38.724024,-28.265097
CTM Santa Teresinha,Portugal,https://www.google.com/maps/search/?api=1&query=%22CTM+Santa+Teresinha%22+t%C3%A9nis+de+mesa+Portugal,38.620405,-7.650056
CTM VILA REAL,Portugal,https://www.google.com/maps/search/?api=1&query=%22CTM+VILA+REAL%22+t%C3%A9nis+de+mesa+Portugal,37.213698,-7.442071
Câmara Lisboa Clube,Portugal,https://www.google.com/maps/search/?api=1&query=%22C%C3%A2mara+Lisboa+Clube%22+t%C3%A9nis+de+mesa+Portugal,38.714607,-9.140510
GC SANTO TIRSO,Portugal,https://www.google.com/maps/search/?api=1&query=%22GC+SANTO+TIRSO%22+t%C3%A9nis+de+mesa+Portugal,41.344006,-8.477202
GC VALBOM,Portugal,https://www.google.com/maps/search/?api=1&query=%22GC+VALBOM%22+t%C3%A9nis+de+mesa+Portugal,41.714979,-8.342864
GD Estreito,Portugal,https://www.google.com/maps/search/?api=1&query=%22GD+Estreito%22+t%C3%A9nis+de+mesa+Portugal,39.925652,-7.780889
GD PIC NIC,Portugal,https://www.google.com/maps/search/?api=1&query=%22GD+PIC+NIC%22+t%C3%A9nis+de+mesa+Portugal,38.790479,-9.379416
GD PIRESCOXE,Portugal,https://www.google.com/maps/search/?api=1&query=%22GD+PIRESCOXE%22+t%C3%A9nis+de+mesa+Portugal,38.837050,-9.091622
GD SÃO CIBRÃO,Portugal,https://www.google.com/maps/search/?api=1&query=%22GD+S%C3%83O+CIBR%C3%83O%22+t%C3%A9nis+de+mesa+Portugal,41.029662,-6.969346
GD TOLEDOS,Portugal,https://www.google.com/maps/search/?api=1&query=%22GD+TOLEDOS%22+t%C3%A9nis+de+mesa+Portugal,38.545508,-28.506100
GDCAAA GUILHABREU,Portugal,https://www.google.com/maps/search/?api=1&query=%22GDCAAA+GUILHABREU%22+t%C3%A9nis+de+mesa+Portugal,41.294595,-8.638224
GDCS DO JUNCAL,Portugal,https://www.google.com/maps/search/?api=1&query=%22GDCS+DO+JUNCAL%22+t%C3%A9nis+de+mesa+Portugal,39.602744,-8.901978
GR ESTª BONFIM,Portugal,https://www.google.com/maps/search/?api=1&query=%22GR+EST%C2%AA+BONFIM%22+t%C3%A9nis+de+mesa+Portugal,,
IFC TORRENSE,Portugal,https://www.google.com/maps/search/?api=1&query=%22IFC+TORRENSE%22+t%C3%A9nis+de+mesa+Portugal,38.617701,-9.099888
LFC LOUROSA,Portugal,https://www.google.com/maps/search/?api=1&query=%22LFC+LOUROSA%22+t%C3%A9nis+de+mesa+Portugal,40.983541,-8.549919
MONTAMORA SC,Portugal,https://www.google.com/maps/search/?api=1&query=%22MONTAMORA+SC%22+t%C3%A9nis+de+mesa+Portugal,,
NCR VALONGO,Portugal,https://www.google.com/maps/search/?api=1&query=%22NCR+VALONGO%22+t%C3%A9nis+de+mesa+Portugal,41.190979,-8.498051
OS UGAS A.D.C. EGA,Portugal,https://www.google.com/maps/search/?api=1&query=%22OS+UGAS+A.D.C.+EGA%22+t%C3%A9nis+de+mesa+Portugal,40.097568,-8.538607
Real Cerveirense 1321 - AD,Portugal,https://www.google.com/maps/search/?api=1&query=%22Real+Cerveirense+1321+-+AD%22+t%C3%A9nis+de+mesa+Portugal,41.280178,-7.710108
SBR.1º JANEIRO,Portugal,https://www.google.com/maps/search/?api=1&query=%22SBR.1%C2%BA+JANEIRO%22+t%C3%A9nis+de+mesa+Portugal,32.698055,-16.786675
SC POVOENSE,Portugal,https://www.google.com/maps/search/?api=1&query=%22SC+POVOENSE%22+t%C3%A9nis+de+mesa+Portugal,38.864771,-9.070138
SC TORRES,Portugal,https://www.google.com/maps/search/?api=1&query=%22SC+TORRES%22+t%C3%A9nis+de+mesa+Portugal,40.747733,-7.318718
SL BENFICA,Portugal,https://www.google.com/maps/search/?api=1&query=%22SL+BENFICA%22+t%C3%A9nis+de+mesa+Portugal,38.748171,-9.199478
SLU SERPENSE,Portugal,https://www.google.com/maps/search/?api=1&query=%22SLU+SERPENSE%22+t%C3%A9nis+de+mesa+Portugal,37.940811,-7.598867
SPORTING CP,Portugal,https://www.google.com/maps/search/?api=1&query=%22SPORTING+CP%22+t%C3%A9nis+de+mesa+Portugal,37.030117,-7.848224
Sporting CM,Portugal,https://www.google.com/maps/search/?api=1&query=%22Sporting+CM%22+t%C3%A9nis+de+mesa+Portugal,37.030117,-7.848224
SÃO COSME TMC,Portugal,https://www.google.com/maps/search/?api=1&query=%22S%C3%83O+COSME+TMC%22+t%C3%A9nis+de+mesa+Portugal,41.447386,-8.475030
U.SEBASTIANENSE FC,Portugal,https://www.google.com/maps/search/?api=1&query=%22U.SEBASTIANENSE+FC%22+t%C3%A9nis+de+mesa+Portugal,38.666871,-27.092057
UDC  DE ARGIVAI,Portugal,https://www.google.com/maps/search/?api=1&query=%22UDC++DE+ARGIVAI%22+t%C3%A9nis+de+mesa+Portugal,41.375654,-8.734186
VAGOS SC,Portugal,https://www.google.com/maps/search/?api=1&query=%22VAGOS+SC%22+t%C3%A9nis+de+mesa+Portugal,40.553892,-8.680915
VFC,Portugal,https://www.google.com/maps/search/?api=1&query=%22VFC%22+t%C3%A9nis+de+mesa+Portugal,37.717162,-25.433535
VSC,Portugal,https://www.google.com/maps/search/?api=1&query=%22VSC%22+t%C3%A9nis+de+mesa+Portugal,40.214767,-8.415255
上海地产集团,Chine,https://www.google.com/maps/search/?api=1&query=%22%E4%B8%8A%E6%B5%B7%E5%9C%B0%E4%BA%A7%E9%9B%86%E5%9B%A2%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,31.195589,121.501126
上海沿浦,Chine,https://www.google.com/maps/search/?api=1&query=%22%E4%B8%8A%E6%B5%B7%E6%B2%BF%E6%B5%A6%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,31.217821,121.532208
上海龙腾,Chine,https://www.google.com/maps/search/?api=1&query=%22%E4%B8%8A%E6%B5%B7%E9%BE%99%E8%85%BE%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,31.278962,121.423827
临沂新星,Chine,https://www.google.com/maps/search/?api=1&query=%22%E4%B8%B4%E6%B2%82%E6%96%B0%E6%98%9F%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,35.824427,117.836735
北京市先农坛,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%8C%97%E4%BA%AC%E5%B8%82%E5%85%88%E5%86%9C%E5%9D%9B%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,39.876239,116.394173
华东理工大学,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%8D%8E%E4%B8%9C%E7%90%86%E5%B7%A5%E5%A4%A7%E5%AD%A6%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,31.145081,121.419509
南京东大智能米粒一队,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%8D%97%E4%BA%AC%E4%B8%9C%E5%A4%A7%E6%99%BA%E8%83%BD%E7%B1%B3%E7%B2%92%E4%B8%80%E9%98%9F%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,36.063377,103.832146
南京体育学院,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%8D%97%E4%BA%AC%E4%BD%93%E8%82%B2%E5%AD%A6%E9%99%A2%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,32.045384,118.862041
四川丰谷,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%9B%9B%E5%B7%9D%E4%B8%B0%E8%B0%B7%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,31.351485,104.825733
四川红树林,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%9B%9B%E5%B7%9D%E7%BA%A2%E6%A0%91%E6%9E%97%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,30.822256,104.140424
四川银行,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%9B%9B%E5%B7%9D%E9%93%B6%E8%A1%8C%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,26.581867,101.722698
大乒协华东理工,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%A4%A7%E4%B9%92%E5%8D%8F%E5%8D%8E%E4%B8%9C%E7%90%86%E5%B7%A5%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,36.063377,103.832146
天津女队,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%A4%A9%E6%B4%A5%E5%A5%B3%E9%98%9F%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,36.063377,103.832146
安徽中程·奕鹏,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%AE%89%E5%BE%BD%E4%B8%AD%E7%A8%8B%C2%B7%E5%A5%95%E9%B9%8F%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,31.628072,117.575499
安徽中程一队,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%AE%89%E5%BE%BD%E4%B8%AD%E7%A8%8B%E4%B8%80%E9%98%9F%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,36.063377,103.832146
安徽中程二队,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%AE%89%E5%BE%BD%E4%B8%AD%E7%A8%8B%E4%BA%8C%E9%98%9F%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,36.063377,103.832146
安徽中程单招基地,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%AE%89%E5%BE%BD%E4%B8%AD%E7%A8%8B%E5%8D%95%E6%8B%9B%E5%9F%BA%E5%9C%B0%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,31.793105,117.203751
山东胜利东胜,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%B1%B1%E4%B8%9C%E8%83%9C%E5%88%A9%E4%B8%9C%E8%83%9C%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,36.651470,117.035143
山东至晟体育,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%B1%B1%E4%B8%9C%E8%87%B3%E6%99%9F%E4%BD%93%E8%82%B2%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,36.330758,113.236759
山东魏桥·向尚运动,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%B1%B1%E4%B8%9C%E9%AD%8F%E6%A1%A5%C2%B7%E5%90%91%E5%B0%9A%E8%BF%90%E5%8A%A8%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,37.030564,117.489610
山东鲁能,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%B1%B1%E4%B8%9C%E9%B2%81%E8%83%BD%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,36.773070,117.040555
山西队,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%B1%B1%E8%A5%BF%E9%98%9F%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,37.093076,111.597033
广东二沙深圳大学,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%B9%BF%E4%B8%9C%E4%BA%8C%E6%B2%99%E6%B7%B1%E5%9C%B3%E5%A4%A7%E5%AD%A6%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,36.063377,103.832146
广东二沙深圳大学一队,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%B9%BF%E4%B8%9C%E4%BA%8C%E6%B2%99%E6%B7%B1%E5%9C%B3%E5%A4%A7%E5%AD%A6%E4%B8%80%E9%98%9F%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,36.063377,103.832146
广东陈静俱乐部,Chine,https://www.google.com/maps/search/?api=1&query=%22%E5%B9%BF%E4%B8%9C%E9%99%88%E9%9D%99%E4%BF%B1%E4%B9%90%E9%83%A8%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,36.063377,103.832146
成都香投,Chine,https://www.google.com/maps/search/?api=1&query=%22%E6%88%90%E9%83%BD%E9%A6%99%E6%8A%95%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,30.311727,103.323047
成都高新若水居,Chine,https://www.google.com/maps/search/?api=1&query=%22%E6%88%90%E9%83%BD%E9%AB%98%E6%96%B0%E8%8B%A5%E6%B0%B4%E5%B1%85%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,30.562141,104.059530
武汉经开港,Chine,https://www.google.com/maps/search/?api=1&query=%22%E6%AD%A6%E6%B1%89%E7%BB%8F%E5%BC%80%E6%B8%AF%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,31.784366,117.304248
汕头明润,Chine,https://www.google.com/maps/search/?api=1&query=%22%E6%B1%95%E5%A4%B4%E6%98%8E%E6%B6%A6%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,36.063377,103.832146
江苏中超电缆·迎福台,Chine,https://www.google.com/maps/search/?api=1&query=%22%E6%B1%9F%E8%8B%8F%E4%B8%AD%E8%B6%85%E7%94%B5%E7%BC%86%C2%B7%E8%BF%8E%E7%A6%8F%E5%8F%B0%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,31.564182,117.443275
河南队,Chine,https://www.google.com/maps/search/?api=1&query=%22%E6%B2%B3%E5%8D%97%E9%98%9F%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,34.451466,119.207239
泰州睿杰超峰,Chine,https://www.google.com/maps/search/?api=1&query=%22%E6%B3%B0%E5%B7%9E%E7%9D%BF%E6%9D%B0%E8%B6%85%E5%B3%B0%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,36.063377,103.832146
济南乐搏,Chine,https://www.google.com/maps/search/?api=1&query=%22%E6%B5%8E%E5%8D%97%E4%B9%90%E6%90%8F%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,36.666449,117.128700
浙江竞体,Chine,https://www.google.com/maps/search/?api=1&query=%22%E6%B5%99%E6%B1%9F%E7%AB%9E%E4%BD%93%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,27.977277,119.631124
深圳大学,Chine,https://www.google.com/maps/search/?api=1&query=%22%E6%B7%B1%E5%9C%B3%E5%A4%A7%E5%AD%A6%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,22.535902,113.931475
深圳大学·暨南·深圳移动,Chine,https://www.google.com/maps/search/?api=1&query=%22%E6%B7%B1%E5%9C%B3%E5%A4%A7%E5%AD%A6%C2%B7%E6%9A%A8%E5%8D%97%C2%B7%E6%B7%B1%E5%9C%B3%E7%A7%BB%E5%8A%A8%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,22.535902,113.931475
湖北乒协一队,Chine,https://www.google.com/maps/search/?api=1&query=%22%E6%B9%96%E5%8C%97%E4%B9%92%E5%8D%8F%E4%B8%80%E9%98%9F%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,36.063377,103.832146
瑞昌市体总,Chine,https://www.google.com/maps/search/?api=1&query=%22%E7%91%9E%E6%98%8C%E5%B8%82%E4%BD%93%E6%80%BB%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,43.808204,87.576712
福建安井,Chine,https://www.google.com/maps/search/?api=1&query=%22%E7%A6%8F%E5%BB%BA%E5%AE%89%E4%BA%95%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,25.153228,119.088642
耐普股份,Chine,https://www.google.com/maps/search/?api=1&query=%22%E8%80%90%E6%99%AE%E8%82%A1%E4%BB%BD%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,35.749263,115.201447
西安刘楠一队,Chine,https://www.google.com/maps/search/?api=1&query=%22%E8%A5%BF%E5%AE%89%E5%88%98%E6%A5%A0%E4%B8%80%E9%98%9F%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,36.063377,103.832146
西安刘楠二队,Chine,https://www.google.com/maps/search/?api=1&query=%22%E8%A5%BF%E5%AE%89%E5%88%98%E6%A5%A0%E4%BA%8C%E9%98%9F%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,36.063377,103.832146
辽宁队,Chine,https://www.google.com/maps/search/?api=1&query=%22%E8%BE%BD%E5%AE%81%E9%98%9F%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,39.822789,123.260810
重庆南开融侨中学,Chine,https://www.google.com/maps/search/?api=1&query=%22%E9%87%8D%E5%BA%86%E5%8D%97%E5%BC%80%E8%9E%8D%E4%BE%A8%E4%B8%AD%E5%AD%A6%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,31.893935,117.358385
重庆成现中滨,Chine,https://www.google.com/maps/search/?api=1&query=%22%E9%87%8D%E5%BA%86%E6%88%90%E7%8E%B0%E4%B8%AD%E6%BB%A8%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,31.756570,117.297121
重庆成现体育,Chine,https://www.google.com/maps/search/?api=1&query=%22%E9%87%8D%E5%BA%86%E6%88%90%E7%8E%B0%E4%BD%93%E8%82%B2%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,30.002088,106.257216
陕西三八妇乐,Chine,https://www.google.com/maps/search/?api=1&query=%22%E9%99%95%E8%A5%BF%E4%B8%89%E5%85%AB%E5%A6%87%E4%B9%90%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,36.063377,103.832146
黄石基地·华新,Chine,https://www.google.com/maps/search/?api=1&query=%22%E9%BB%84%E7%9F%B3%E5%9F%BA%E5%9C%B0%C2%B7%E5%8D%8E%E6%96%B0%22+%E4%B9%92%E4%B9%93%E7%90%83+%E4%B8%AD%E5%9B%BD,22.885813,108.274717
